751,11.500000,0.000000,0
752,11.500000,0.000000,0
753,11.500000,0.000000,0
754,11.500000,0.000000,0
755,11.500000,0.000000,0
756,11.500000,0.000000,0
757,11.500000,0.000000,0
758,11.500000,0.000000,0
759,11.500000,0.000000,0
760,11.500000,0.000000,0
761,11.500000,0.000000,0
762,11.500000,0.000000,0
763,11.500000,0.000000,0
764,11.500000,0.000000,0
765,11.500000,0.000000,0
766,11.500000,0.000000,0
767,11.500000,0.000000,0
768,11.500000,0.000000,0
769,11.500000,0.000000,0
770,11.500000,0.000000,0
771,11.500000,0.000000,0
772,11.500000,0.000000,0
773,11.500000,0.000000,0
774,11.500000,0.000000,0
775,11.500000,0.000000,0
776,11.500000,0.000000,0
777,11.500000,0.000000,0
778,11.500000,0.000000,0
779,11.500000,0.000000,0
780,11.500000,0.000000,0
781,11.500000,0.000000,0
782,11.500000,0.000000,0
783,11.500000,0.000000,0
784,11.500000,0.000000,0
785,11.500000,0.000000,0
786,11.500000,0.000000,0
787,11.500000,0.000000,0
788,11.500000,0.000000,0
789,11.500000,0.000000,0
790,11.500000,0.000000,0
791,11.500000,0.000000,0
792,11.500000,0.000000,0
793,11.500000,0.000000,0
794,11.500000,0.000000,0
795,11.500000,0.000000,0
796,11.500000,0.000000,0
797,11.500000,0.000000,0
798,11.500000,0.000000,0
799,11.500000,0.000000,0
800,11.500000,0.000000,0
801,11.500000,0.000000,0
802,11.500000,0.000000,0
803,11.500000,0.000000,0
804,11.500000,0.000000,0
805,11.500000,0.000000,0
806,11.500000,0.000000,0
807,11.500000,0.000000,0
808,11.500000,0.000000,0
809,11.500000,0.000000,0
810,11.500000,0.000000,0
811,11.500000,0.000000,0
812,11.500000,0.000000,0
813,11.500000,0.000000,0
814,11.500000,0.000000,0
815,11.500000,0.000000,0
816,11.500000,0.000000,0
817,11.500000,0.000000,0
818,11.500000,0.000000,0
819,11.500000,0.000000,0
820,11.500000,0.000000,0
821,0.000000,0.000000,0
822,0.500000,0.000000,0
823,1.000000,0.000000,0
824,1.000000,0.000000,0
825,1.500000,0.000000,0
826,2.000000,0.000000,0
827,2.000000,0.000000,0
828,2.500000,0.000000,0
829,3.000000,0.000000,0
830,3.500000,0.000000,0
831,3.500000,0.000000,0
832,4.000000,0.000000,0
833,4.500000,0.000000,0
834,5.000000,0.000000,0
835,5.000000,0.000000,0
836,5.500000,0.000000,0
837,6.000000,0.000000,0
838,6.000000,0.000000,0
839,6.500000,0.000000,0
840,7.000000,0.000000,0
841,7.500000,0.000000,0
842,7.500000,0.000000,0
843,8.000000,0.000000,0
844,8.500000,0.000000,0
845,9.000000,0.000000,0
846,9.000000,0.000000,0
847,9.500000,0.000000,0
848,10.000000,0.000000,0
849,10.000000,0.000000,0
850,10.500000,0.000000,0
851,11.000000,0.000000,0
852,11.500000,0.000000,0
853,11.500000,0.000000,0
854,11.500000,0.000000,0
855,11.500000,0.000000,0
856,11.500000,0.000000,0
857,11.500000,0.000000,0
858,11.500000,0.000000,0
859,11.500000,0.000000,0
860,11.500000,0.000000,0
861,11.500000,0.000000,0
862,11.500000,0.000000,0
863,11.500000,0.000000,0
864,11.500000,0.000000,0
865,11.500000,0.000000,0
866,11.500000,0.000000,0
867,11.500000,0.000000,0
868,11.500000,0.000000,0
869,11.500000,0.000000,0
870,11.500000,0.000000,0
871,11.500000,0.000000,0
872,11.500000,0.000000,0
873,11.500000,0.000000,0
874,0.000000,0.000000,0
875,0.500000,0.000000,0
876,0.500000,0.000000,0
877,1.000000,0.000000,0
878,1.500000,0.000000,0
879,2.000000,0.000000,0
880,2.000000,0.000000,0
881,2.500000,0.000000,0
882,3.000000,0.000000,0
883,3.500000,0.000000,0
884,3.500000,0.000000,0
885,4.000000,0.000000,0
886,4.500000,0.000000,0
887,4.500000,0.000000,0
888,5.000000,0.000000,0
889,5.500000,0.000000,0
890,6.000000,0.000000,0
891,6.000000,0.000000,0
892,6.500000,0.000000,0
893,7.000000,0.000000,0
894,7.000000,0.000000,0
895,7.500000,0.000000,0
896,8.000000,0.000000,0
897,8.500000,0.000000,0
898,8.500000,0.000000,0
899,9.000000,0.000000,0
900,9.500000,0.000000,0
901,10.000000,0.000000,0
902,10.000000,0.000000,0
903,10.500000,0.000000,0
904,11.000000,0.000000,0
905,11.000000,0.000000,0
906,11.500000,0.000000,0
907,11.500000,0.000000,0
908,11.500000,0.000000,0
909,11.500000,0.000000,0
910,11.500000,0.000000,0
911,11.500000,0.000000,0
912,11.500000,0.000000,0
913,11.500000,0.000000,0
914,11.500000,0.000000,0
915,11.500000,0.000000,0
916,11.500000,0.000000,0
917,11.500000,0.000000,0
918,11.500000,0.000000,0
919,11.500000,0.000000,0
920,11.500000,0.000000,0
921,11.500000,0.000000,0
922,11.500000,0.000000,0
923,11.500000,0.000000,0
924,11.500000,0.000000,0
925,11.500000,0.000000,0
926,11.500000,0.000000,0
927,0.000000,0.000000,0
928,0.500000,0.000000,0
929,0.500000,0.000000,0
930,1.000000,0.000000,0
931,1.500000,0.000000,0
932,2.000000,0.000000,0
933,2.000000,0.000000,0
934,2.500000,0.000000,0
935,3.000000,0.000000,0
936,3.000000,0.000000,0
937,3.500000,0.000000,0
938,4.000000,0.000000,0
939,4.500000,0.000000,0
940,4.500000,0.000000,0
941,5.000000,0.000000,0
942,5.500000,0.000000,0
943,5.500000,0.000000,0
944,6.000000,0.000000,0
945,6.500000,0.000000,0
946,7.000000,0.000000,0
947,7.000000,0.000000,0
948,7.500000,0.000000,0
949,8.000000,0.000000,0
950,8.500000,0.000000,0
951,8.500000,0.000000,0
952,9.000000,0.000000,0
953,9.500000,0.000000,0
954,9.500000,0.000000,0
955,10.000000,0.000000,0
956,10.500000,0.000000,0
957,11.000000,0.000000,0
958,11.000000,0.000000,0
959,11.500000,0.000000,0
960,11.500000,0.000000,0
961,11.500000,0.000000,0
962,11.500000,0.000000,0
963,11.500000,0.000000,0
964,11.500000,0.000000,0
965,11.500000,0.000000,0
966,11.500000,0.000000,0
967,11.500000,0.000000,0
968,11.500000,0.000000,0
969,11.500000,0.000000,0
970,11.500000,0.000000,0
971,11.500000,0.000000,0
972,11.500000,0.000000,0
973,11.500000,0.000000,0
974,11.500000,0.000000,0
975,11.500000,0.000000,0
976,11.500000,0.000000,0
977,11.500000,0.000000,0
978,11.500000,0.000000,0
979,11.500000,0.000000,0
980,0.000000,0.000000,0
981,0.000000,0.000000,0
982,0.500000,0.000000,0
983,1.000000,0.000000,0
984,1.500000,0.000000,0
985,1.500000,0.000000,0
986,2.000000,0.000000,0
987,2.500000,0.000000,0
988,3.000000,0.000000,0
989,3.000000,0.000000,0
990,3.500000,0.000000,0
991,4.000000,0.000000,0
992,4.000000,0.000000,0
993,4.500000,0.000000,0
994,5.000000,0.000000,0
995,5.500000,0.000000,0
996,5.500000,0.000000,0
997,6.000000,0.000000,0
998,6.500000,0.000000,0
999,7.000000,0.000000,0
1000,7.000000,0.000000,0
1001,7.500000,0.000000,0
1002,8.000000,0.000000,0
1003,8.000000,0.000000,0
1004,8.500000,0.000000,0
1005,9.000000,0.000000,0
1006,9.500000,0.000000,0
1007,9.500000,0.000000,0
1008,10.000000,0.000000,0
